match_id,side,team,stat,value
1267464015,home,Argentina,Backward Passes,102
1267464015,home,Argentina,Goal Kicks,6
1267464015,home,Argentina,Interceptions,10
1267464015,home,Argentina,Successful Tackles,19
1267464015,home,Argentina,Tackles,27
1267464015,home,Argentina,Clearances,17
1267464015,home,Argentina,Successful Aerial Duels,3
1267464015,home,Argentina,Aerial Duels,8
1267464015,home,Argentina,Successful Dribbles,2
1267464015,home,Argentina,Dribbles,9
1267464015,home,Argentina,Shots accuracy,0.6
1267464015,home,Argentina,Failed passes,57
1267464015,home,Argentina,Possession,0.48
1267464015,home,Argentina,Shots on target,6
1267464015,home,Argentina,Corners,2
1267464015,home,Argentina,Offsides,3
1267464015,home,Argentina,Successful passes,504
1267464015,home,Argentina,Red cards,0
1267464015,home,Argentina,Shots off target,4
1267464015,home,Argentina,Blocked shots,0
1267464015,home,Argentina,Shots within penalty area,4
1267464015,home,Argentina,Total passes,561
1267464015,home,Argentina,Goalkeeper saves,0
1267464015,home,Argentina,Fouls,13
1267464015,home,Argentina,Yellow cards,0
1267464015,home,Argentina,Shots outside penalty area,6
1267464015,away,Algeria,Expected Goals,0.32
1267464015,away,Algeria,Big Chances Created,0
1267464015,away,Algeria,Attacks,120
1267464015,away,Algeria,Free Kicks,13
1267464015,away,Algeria,Expected Assists,0.39
1267464015,away,Algeria,Successful Crosses,1
1267464015,away,Algeria,Crosses,9
1267464015,away,Algeria,Passes Own Half,289
1267464015,away,Algeria,Passes Opposition Half,329
1267464015,away,Algeria,Successful Long Passes,15
1267464015,away,Algeria,Long Passes,25
1267464015,away,Algeria,Throw-Ins,19
1267464015,away,Algeria,Key Passes,6
1267464015,away,Algeria,Passes Into Final Third,118
1267464015,away,Algeria,Backward Passes,102
1267464015,away,Algeria,Goal Kicks,4
1267464015,away,Algeria,Interceptions,8
1267464015,away,Algeria,Successful Tackles,10
1267464015,away,Algeria,Tackles,17
1267464015,away,Algeria,Clearances,12
1267464015,away,Algeria,Successful Aerial Duels,5
1267464015,away,Algeria,Aerial Duels,8
1267464015,away,Algeria,Successful Dribbles,8
1267464015,away,Algeria,Dribbles,23
1267464015,away,Algeria,Shots accuracy,0
1267464015,away,Algeria,Failed passes,46
1267464015,away,Algeria,Possession,0.52
1267464015,away,Algeria,Shots on target,0
1267464015,away,Algeria,Corners,2
1267464015,away,Algeria,Offsides,1
1267464015,away,Algeria,Successful passes,563
1267464015,away,Algeria,Red cards,0
1267464015,away,Algeria,Shots off target,4
1267464015,away,Algeria,Blocked shots,3
1267464015,away,Algeria,Shots within penalty area,3
1267464015,away,Algeria,Total passes,609
1267464015,away,Algeria,Goalkeeper saves,3
1267464015,away,Algeria,Fouls,8
1267464015,away,Algeria,Yellow cards,0
1267464015,away,Algeria,Shots outside penalty area,4
1309703400,home,Iraq,Expected Goals,0.8
1309703400,home,Iraq,Big Chances Created,1
1309703400,home,Iraq,Attacks,65
1309703400,home,Iraq,Free Kicks,13
1309703400,home,Iraq,Expected Assists,0.81
1309703400,home,Iraq,Successful Crosses,6
1309703400,home,Iraq,Crosses,13
1309703400,home,Iraq,Passes Own Half,181
1309703400,home,Iraq,Passes Opposition Half,166
1309703400,home,Iraq,Successful Long Passes,22
1309703400,home,Iraq,Long Passes,54
1309703400,home,Iraq,Throw-Ins,14
1309703400,home,Iraq,Key Passes,8
1309703400,home,Iraq,Passes Into Final Third,46
1309703400,home,Iraq,Backward Passes,61
1309703400,home,Iraq,Goal Kicks,10
1309703400,home,Iraq,Interceptions,5
1309703400,home,Iraq,Successful Tackles,13
1309703400,home,Iraq,Tackles,19
1309703400,home,Iraq,Clearances,20
1309703400,home,Iraq,Successful Aerial Duels,10
1309703400,home,Iraq,Aerial Duels,27
1309703400,home,Iraq,Successful Dribbles,10
1309703400,home,Iraq,Dribbles,21
1309703400,home,Iraq,Shots accuracy,0.09
1309703400,home,Iraq,Failed passes,63
1309703400,home,Iraq,Possession,0.39
1309703400,home,Iraq,Shots on target,1
1309703400,home,Iraq,Corners,2
1309703400,home,Iraq,Offsides,1
1309703400,home,Iraq,Successful passes,271
1309703400,home,Iraq,Red cards,0
1309703400,home,Iraq,Shots off target,8
1309703400,home,Iraq,Blocked shots,2
1309703400,home,Iraq,Shots within penalty area,8
1309703400,home,Iraq,Total passes,334
1309703400,home,Iraq,Goalkeeper saves,2
1309703400,home,Iraq,Fouls,12
1309703400,home,Iraq,Yellow cards,1
1309703400,home,Iraq,Shots outside penalty area,3
1309703400,away,Norway,Expected Goals,2.52
1309703400,away,Norway,Big Chances Created,5
1309703400,away,Norway,Attacks,80
1309703400,away,Norway,Free Kicks,11
1309703400,away,Norway,Expected Assists,1.52
1309703400,away,Norway,Successful Crosses,7
1309703400,away,Norway,Crosses,17
1309703400,away,Norway,Passes Own Half,316
1309703400,away,Norway,Passes Opposition Half,238
1309703400,away,Norway,Successful Long Passes,18
1309703400,away,Norway,Long Passes,42
1309703400,away,Norway,Throw-Ins,22
1309703400,away,Norway,Key Passes,9
1309703400,away,Norway,Passes Into Final Third,74
1309703400,away,Norway,Backward Passes,87
1309703400,away,Norway,Goal Kicks,9
1309703400,away,Norway,Interceptions,2
1309703400,away,Norway,Successful Tackles,10
1309703400,away,Norway,Tackles,15
1309703400,away,Norway,Clearances,22
1309703400,away,Norway,Successful Aerial Duels,17
1309703400,away,Norway,Aerial Duels,27
1309703400,away,Norway,Successful Dribbles,5
1309703400,away,Norway,Dribbles,17
1309703400,away,Norway,Shots accuracy,0.42
1309703400,away,Norway,Failed passes,60
1309703400,away,Norway,Possession,0.61
1309703400,away,Norway,Shots on target,5
1309703400,away,Norway,Corners,5
1309703400,away,Norway,Offsides,0
1309703400,away,Norway,Successful passes,477
1309703400,away,Norway,Red cards,0
1309703400,away,Norway,Shots off target,4
1309703400,away,Norway,Blocked shots,3
1309703400,away,Norway,Shots within penalty area,11
1309703400,away,Norway,Total passes,537
1309703400,away,Norway,Goalkeeper saves,0
1309703400,away,Norway,Fouls,13
1309703400,away,Norway,Yellow cards,0
1309703400,away,Norway,Shots outside penalty area,1
1267465717,home,France,Expected Goals,1.79
1267465717,home,France,Big Chances Created,4
1267465717,home,France,Attacks,117
1267465717,home,France,Free Kicks,8
1267465717,home,France,Expected Assists,1.54
1267465717,home,France,Successful Crosses,0
1267465717,home,France,Crosses,9
1267465717,home,France,Passes Own Half,301
1267465717,home,France,Passes Opposition Half,283
1267465717,home,France,Successful Long Passes,20
1267465717,home,France,Long Passes,44
1267465717,home,France,Throw-Ins,9
1267465717,home,France,Key Passes,9
1267465717,home,France,Passes Into Final Third,93
1267465717,home,France,Backward Passes,88
1267465717,home,France,Goal Kicks,7
1267465717,home,France,Interceptions,7
1267465717,home,France,Successful Tackles,14
1267465717,home,France,Tackles,19
1267465717,home,France,Clearances,14
1267465717,home,France,Successful Aerial Duels,12
1267465717,home,France,Aerial Duels,20
1267465717,home,France,Successful Dribbles,5
1267465717,home,France,Dribbles,15
1267465717,home,France,Shots accuracy,0.73
1267465717,home,France,Failed passes,70
1267465717,home,France,Possession,0.53
1267465717,home,France,Shots on target,8
1267465717,home,France,Corners,6
1267465717,home,France,Offsides,1
1267465717,home,France,Successful passes,505
1267465717,home,France,Red cards,0
1267465717,home,France,Shots off target,1
1267465717,home,France,Blocked shots,2
1267465717,home,France,Shots within penalty area,7
1267465717,home,France,Total passes,575
1267465717,home,France,Goalkeeper saves,2
1267465717,home,France,Fouls,5
1267465717,home,France,Yellow cards,0
1267465717,home,France,Shots outside penalty area,4
1267465717,away,Senegal,Expected Goals,0.53
1267465717,away,Senegal,Big Chances Created,2
1267465717,away,Senegal,Attacks,90
1267465717,away,Senegal,Free Kicks,5
1267465717,away,Senegal,Expected Assists,0.18
1267465717,away,Senegal,Successful Crosses,1
1267465717,away,Senegal,Crosses,9
1267465717,away,Senegal,Passes Own Half,283
1267465717,away,Senegal,Passes Opposition Half,228
1267465717,away,Senegal,Successful Long Passes,25
1267465717,away,Senegal,Long Passes,49
1267465717,away,Senegal,Throw-Ins,21
1267465717,away,Senegal,Key Passes,5
1267465717,away,Senegal,Passes Into Final Third,69
1267465717,away,Senegal,Backward Passes,99
1267465717,away,Senegal,Goal Kicks,4
1267465717,away,Senegal,Interceptions,8
1267465717,away,Senegal,Successful Tackles,10
1267465717,away,Senegal,Tackles,14
1267465717,away,Senegal,Clearances,17
1267465717,away,Senegal,Successful Aerial Duels,8
1267465717,away,Senegal,Aerial Duels,20
1267465717,away,Senegal,Successful Dribbles,8
1267465717,away,Senegal,Dribbles,14
1267465717,away,Senegal,Shots accuracy,0.33
1267465717,away,Senegal,Failed passes,72
1267465717,away,Senegal,Possession,0.47
1267465717,away,Senegal,Shots on target,2
1267465717,away,Senegal,Corners,4
1267465717,away,Senegal,Offsides,3
1267465717,away,Senegal,Successful passes,430
1267465717,away,Senegal,Red cards,0
1267465717,away,Senegal,Shots off target,3
1267465717,away,Senegal,Blocked shots,1
1267465717,away,Senegal,Shots within penalty area,4
1267465717,away,Senegal,Total passes,502
1267465717,away,Senegal,Goalkeeper saves,5
1267465717,away,Senegal,Fouls,9
1267465717,away,Senegal,Yellow cards,0
1267465717,away,Senegal,Shots outside penalty area,2
1267461462,home,Iran,Expected Goals,1.5
1267461462,home,Iran,Big Chances Created,2
1267461462,home,Iran,Attacks,93
1267461462,home,Iran,Free Kicks,8
1267461462,home,Iran,Expected Assists,0.68
1267461462,home,Iran,Successful Crosses,6
1267461462,home,Iran,Crosses,19
1267461462,home,Iran,Passes Own Half,204
1267461462,home,Iran,Passes Opposition Half,224
1267461462,home,Iran,Successful Long Passes,27
1267461462,home,Iran,Long Passes,61
1267461462,home,Iran,Throw-Ins,25
1267461462,home,Iran,Key Passes,11
1267461462,home,Iran,Passes Into Final Third,67
1267461462,home,Iran,Backward Passes,75
1267461462,home,Iran,Goal Kicks,4
1267461462,home,Iran,Interceptions,11
1267461462,home,Iran,Successful Tackles,10
1267461462,home,Iran,Tackles,17
1267461462,home,Iran,Clearances,27
1267461462,home,Iran,Successful Aerial Duels,25
1267461462,home,Iran,Aerial Duels,40
1267461462,home,Iran,Successful Dribbles,4
1267461462,home,Iran,Dribbles,11
1267461462,home,Iran,Shots accuracy,0.24
1267461462,home,Iran,Failed passes,95
1267461462,home,Iran,Possession,0.48
1267461462,home,Iran,Shots on target,4
1267461462,home,Iran,Corners,4
1267461462,home,Iran,Offsides,2
1267461462,home,Iran,Successful passes,314
1267461462,home,Iran,Red cards,0
1267461462,home,Iran,Shots off target,8
1267461462,home,Iran,Blocked shots,5
1267461462,home,Iran,Shots within penalty area,10
1267461462,home,Iran,Total passes,409
1267461462,home,Iran,Goalkeeper saves,6
1267461462,home,Iran,Fouls,10
1267461462,home,Iran,Yellow cards,1
1267461462,home,Iran,Shots outside penalty area,7
1267461462,away,New Zealand,Expected Goals,1.24
1267461462,away,New Zealand,Big Chances Created,2
1267461462,away,New Zealand,Attacks,100
1267461462,away,New Zealand,Free Kicks,10
1267461462,away,New Zealand,Expected Assists,0.47
1267461462,away,New Zealand,Successful Crosses,1
1267461462,away,New Zealand,Crosses,12
1267461462,away,New Zealand,Passes Own Half,238
1267461462,away,New Zealand,Passes Opposition Half,220
1267461462,away,New Zealand,Successful Long Passes,21
1267461462,away,New Zealand,Long Passes,40
1267461462,away,New Zealand,Throw-Ins,16
1267461462,away,New Zealand,Key Passes,9
1267461462,away,New Zealand,Passes Into Final Third,73
1267461462,away,New Zealand,Backward Passes,73
1267461462,away,New Zealand,Goal Kicks,11
1267461462,away,New Zealand,Interceptions,15
1267461462,away,New Zealand,Successful Tackles,10
1267461462,away,New Zealand,Tackles,13
1267461462,away,New Zealand,Clearances,26
1267461462,away,New Zealand,Successful Aerial Duels,15
1267461462,away,New Zealand,Aerial Duels,40
1267461462,away,New Zealand,Successful Dribbles,6
1267461462,away,New Zealand,Dribbles,12
1267461462,away,New Zealand,Shots accuracy,0.57
1267461462,away,New Zealand,Failed passes,70
1267461462,away,New Zealand,Possession,0.52
1267461462,away,New Zealand,Shots on target,8
1267461462,away,New Zealand,Corners,1
1267461462,away,New Zealand,Offsides,0
1267461462,away,New Zealand,Successful passes,376
1267461462,away,New Zealand,Red cards,0
1267461462,away,New Zealand,Shots off target,4
1267461462,away,New Zealand,Blocked shots,2
1267461462,away,New Zealand,Shots within penalty area,10
1267461462,away,New Zealand,Total passes,446
1267461462,away,New Zealand,Goalkeeper saves,2
1267461462,away,New Zealand,Fouls,8
1267461462,away,New Zealand,Yellow cards,0
1267461462,away,New Zealand,Shots outside penalty area,4
1267462313,home,Saudi Arabia,Expected Goals,0.66
1267462313,home,Saudi Arabia,Big Chances Created,1
1267462313,home,Saudi Arabia,Attacks,67
1267462313,home,Saudi Arabia,Free Kicks,6
1267462313,home,Saudi Arabia,Expected Assists,0.41
1267462313,home,Saudi Arabia,Successful Crosses,3
1267462313,home,Saudi Arabia,Crosses,6
1267462313,home,Saudi Arabia,Passes Own Half,163
1267462313,home,Saudi Arabia,Passes Opposition Half,165
1267462313,home,Saudi Arabia,Successful Long Passes,10
1267462313,home,Saudi Arabia,Long Passes,41
1267462313,home,Saudi Arabia,Throw-Ins,18
1267462313,home,Saudi Arabia,Key Passes,1
1267462313,home,Saudi Arabia,Passes Into Final Third,39
1267462313,home,Saudi Arabia,Backward Passes,50
1267462313,home,Saudi Arabia,Goal Kicks,10
1267462313,home,Saudi Arabia,Interceptions,9
1267462313,home,Saudi Arabia,Successful Tackles,8
1267462313,home,Saudi Arabia,Tackles,11
1267462313,home,Saudi Arabia,Clearances,43
1267462313,home,Saudi Arabia,Successful Aerial Duels,22
1267462313,home,Saudi Arabia,Aerial Duels,42
1267462313,home,Saudi Arabia,Successful Dribbles,3
1267462313,home,Saudi Arabia,Dribbles,5
1267462313,home,Saudi Arabia,Shots accuracy,0.43
1267462313,home,Saudi Arabia,Failed passes,86
1267462313,home,Saudi Arabia,Possession,0.33
1267462313,home,Saudi Arabia,Shots on target,3
1267462313,home,Saudi Arabia,Corners,4
1267462313,home,Saudi Arabia,Offsides,0
1267462313,home,Saudi Arabia,Successful passes,236
1267462313,home,Saudi Arabia,Red cards,0
1267462313,home,Saudi Arabia,Shots off target,3
1267462313,home,Saudi Arabia,Blocked shots,1
1267462313,home,Saudi Arabia,Shots within penalty area,4
1267462313,home,Saudi Arabia,Total passes,322
1267462313,home,Saudi Arabia,Goalkeeper saves,9
1267462313,home,Saudi Arabia,Fouls,11
1267462313,home,Saudi Arabia,Yellow cards,1
1267462313,home,Saudi Arabia,Shots outside penalty area,3
1267462313,away,Uruguay,Expected Goals,1.72
1267462313,away,Uruguay,Big Chances Created,2
1267462313,away,Uruguay,Attacks,129
1267462313,away,Uruguay,Free Kicks,11
1267462313,away,Uruguay,Expected Assists,1.68
1267462313,away,Uruguay,Successful Crosses,16
1267462313,away,Uruguay,Crosses,47
1267462313,away,Uruguay,Passes Own Half,230
1267462313,away,Uruguay,Passes Opposition Half,429
1267462313,away,Uruguay,Successful Long Passes,24
1267462313,away,Uruguay,Long Passes,41
1267462313,away,Uruguay,Throw-Ins,20
1267462313,away,Uruguay,Key Passes,19
1267462313,away,Uruguay,Passes Into Final Third,169
1267462313,away,Uruguay,Backward Passes,84
1267462313,away,Uruguay,Goal Kicks,3
1267462313,away,Uruguay,Interceptions,10
1267462313,away,Uruguay,Successful Tackles,2
1267462313,away,Uruguay,Tackles,3
1267462313,away,Uruguay,Clearances,17
1267462313,away,Uruguay,Successful Aerial Duels,20
1267462313,away,Uruguay,Aerial Duels,42
1267462313,away,Uruguay,Successful Dribbles,8
1267462313,away,Uruguay,Dribbles,12
1267462313,away,Uruguay,Shots accuracy,0.37
1267462313,away,Uruguay,Failed passes,72
1267462313,away,Uruguay,Possession,0.67
1267462313,away,Uruguay,Shots on target,10
1267462313,away,Uruguay,Corners,14
1267462313,away,Uruguay,Offsides,6
1267462313,away,Uruguay,Successful passes,540
1267462313,away,Uruguay,Red cards,0
1267462313,away,Uruguay,Shots off target,10
1267462313,away,Uruguay,Blocked shots,7
1267462313,away,Uruguay,Shots within penalty area,16
1267462313,away,Uruguay,Total passes,612
1267462313,away,Uruguay,Goalkeeper saves,2
1267462313,away,Uruguay,Fouls,6
1267462313,away,Uruguay,Yellow cards,0
1267462313,away,Uruguay,Shots outside penalty area,11
1267460611,home,Belgium,Expected Goals,1.35
1267460611,home,Belgium,Big Chances Created,2
1267460611,home,Belgium,Attacks,118
1267460611,home,Belgium,Free Kicks,15
1267460611,home,Belgium,Expected Assists,1.9
1267460611,home,Belgium,Successful Crosses,6
1267460611,home,Belgium,Crosses,16
1267460611,home,Belgium,Passes Own Half,132
1267460611,home,Belgium,Passes Opposition Half,339
1267460611,home,Belgium,Successful Long Passes,18
1267460611,home,Belgium,Long Passes,30
1267460611,home,Belgium,Throw-Ins,28
1267460611,home,Belgium,Key Passes,13
1267460611,home,Belgium,Passes Into Final Third,151
1267460611,home,Belgium,Backward Passes,62
1267460611,home,Belgium,Goal Kicks,1
1267460611,home,Belgium,Interceptions,10
1267460611,home,Belgium,Successful Tackles,11
1267460611,home,Belgium,Tackles,17
1267460611,home,Belgium,Clearances,25
1267460611,home,Belgium,Successful Aerial Duels,14
1267460611,home,Belgium,Aerial Duels,23
1267460611,home,Belgium,Successful Dribbles,12
1267460611,home,Belgium,Dribbles,25
1267460611,home,Belgium,Shots accuracy,0.2
1267460611,home,Belgium,Failed passes,64
1267460611,home,Belgium,Possession,0.54
1267460611,home,Belgium,Shots on target,3
1267460611,home,Belgium,Corners,2
1267460611,home,Belgium,Offsides,0
1267460611,home,Belgium,Successful passes,391
1267460611,home,Belgium,Red cards,0
1267460611,home,Belgium,Shots off target,7
1267460611,home,Belgium,Blocked shots,5
1267460611,home,Belgium,Shots within penalty area,9
1267460611,home,Belgium,Total passes,455
1267460611,home,Belgium,Goalkeeper saves,2
1267460611,home,Belgium,Fouls,15
1267460611,home,Belgium,Yellow cards,2
1267460611,home,Belgium,Shots outside penalty area,6
1267460611,away,Egypt,Expected Goals,1.08
1267460611,away,Egypt,Big Chances Created,2
1267460611,away,Egypt,Attacks,82
1267460611,away,Egypt,Free Kicks,14
1267460611,away,Egypt,Expected Assists,0.4
1267460611,away,Egypt,Successful Crosses,2
1267460611,away,Egypt,Crosses,13
1267460611,away,Egypt,Passes Own Half,228
1267460611,away,Egypt,Passes Opposition Half,183
1267460611,away,Egypt,Successful Long Passes,20
1267460611,away,Egypt,Long Passes,53
1267460611,away,Egypt,Throw-Ins,19
1267460611,away,Egypt,Key Passes,10
1267460611,away,Egypt,Passes Into Final Third,62
1267460611,away,Egypt,Backward Passes,61
1267460611,away,Egypt,Goal Kicks,12
1267460611,away,Egypt,Interceptions,16
1267460611,away,Egypt,Successful Tackles,17
1267460611,away,Egypt,Tackles,28
1267460611,away,Egypt,Clearances,17
1267460611,away,Egypt,Successful Aerial Duels,9
1267460611,away,Egypt,Aerial Duels,23
1267460611,away,Egypt,Successful Dribbles,8
1267460611,away,Egypt,Dribbles,15
1267460611,away,Egypt,Shots accuracy,0.21
1267460611,away,Egypt,Failed passes,75
1267460611,away,Egypt,Possession,0.46
1267460611,away,Egypt,Shots on target,3
1267460611,away,Egypt,Corners,7
1267460611,away,Egypt,Offsides,1
1267460611,away,Egypt,Successful passes,323
1267460611,away,Egypt,Red cards,0
1267460611,away,Egypt,Shots off target,4
1267460611,away,Egypt,Blocked shots,7
1267460611,away,Egypt,Shots within penalty area,10
1267460611,away,Egypt,Total passes,398
1267460611,away,Egypt,Goalkeeper saves,3
1267460611,away,Egypt,Fouls,15
1267460611,away,Egypt,Yellow cards,2
1267460611,away,Egypt,Shots outside penalty area,4
1267463164,home,Spain,Expected Goals,2.1
1267463164,home,Spain,Big Chances Created,2
1267463164,home,Spain,Attacks,147
1267463164,home,Spain,Free Kicks,1
1267463164,home,Spain,Expected Assists,3.62
1267463164,home,Spain,Successful Crosses,6
1267463164,home,Spain,Crosses,36
1267463164,home,Spain,Passes Own Half,132
1267463164,home,Spain,Passes Opposition Half,704
1267463164,home,Spain,Successful Long Passes,24
1267463164,home,Spain,Long Passes,30
1267463164,home,Spain,Throw-Ins,18
1267463164,home,Spain,Key Passes,19
1267463164,home,Spain,Passes Into Final Third,388
1267463164,home,Spain,Backward Passes,113
1267463164,home,Spain,Goal Kicks,5
1267463164,home,Spain,Interceptions,6
1267463164,home,Spain,Successful Tackles,12
1267463164,home,Spain,Tackles,13
1267463164,home,Spain,Clearances,7
1267463164,home,Spain,Successful Aerial Duels,19
1267463164,home,Spain,Aerial Duels,28
1267463164,home,Spain,Successful Dribbles,7
1267463164,home,Spain,Dribbles,13
1267463164,home,Spain,Shots accuracy,0.26
1267463164,home,Spain,Failed passes,66
1267463164,home,Spain,Possession,0.74
1267463164,home,Spain,Shots on target,7
1267463164,home,Spain,Corners,11
1267463164,home,Spain,Offsides,2
1267463164,home,Spain,Successful passes,734
1267463164,home,Spain,Red cards,0
1267463164,home,Spain,Shots off target,12
1267463164,home,Spain,Blocked shots,8
1267463164,home,Spain,Shots within penalty area,16
1267463164,home,Spain,Total passes,800
1267463164,home,Spain,Goalkeeper saves,1
1267463164,home,Spain,Fouls,10
1267463164,home,Spain,Yellow cards,1
1267463164,home,Spain,Shots outside penalty area,11
1267463164,away,Cape Verde,Expected Goals,0.2
1267463164,away,Cape Verde,Big Chances Created,1
1267463164,away,Cape Verde,Attacks,34
1267463164,away,Cape Verde,Free Kicks,9
1267463164,away,Cape Verde,Expected Assists,0.12
1267463164,away,Cape Verde,Successful Crosses,1
1267463164,away,Cape Verde,Crosses,4
1267463164,away,Cape Verde,Passes Own Half,211
1267463164,away,Cape Verde,Passes Opposition Half,71
1267463164,away,Cape Verde,Successful Long Passes,19
1267463164,away,Cape Verde,Long Passes,56
1267463164,away,Cape Verde,Throw-Ins,14
1267463164,away,Cape Verde,Key Passes,4
1267463164,away,Cape Verde,Passes Into Final Third,16
1267463164,away,Cape Verde,Backward Passes,48
1267463164,away,Cape Verde,Goal Kicks,14
1267463164,away,Cape Verde,Interceptions,15
1267463164,away,Cape Verde,Successful Tackles,11
1267463164,away,Cape Verde,Tackles,18
1267463164,away,Cape Verde,Clearances,46
1267463164,away,Cape Verde,Successful Aerial Duels,9
1267463164,away,Cape Verde,Aerial Duels,28
1267463164,away,Cape Verde,Successful Dribbles,4
1267463164,away,Cape Verde,Dribbles,11
1267463164,away,Cape Verde,Shots accuracy,0.17
1267463164,away,Cape Verde,Failed passes,73
1267463164,away,Cape Verde,Possession,0.26
1267463164,away,Cape Verde,Shots on target,1
1267463164,away,Cape Verde,Corners,1
1267463164,away,Cape Verde,Offsides,3
1267463164,away,Cape Verde,Successful passes,205
1267463164,away,Cape Verde,Red cards,0
1267463164,away,Cape Verde,Shots off target,3
1267463164,away,Cape Verde,Blocked shots,2
1267463164,away,Cape Verde,Shots within penalty area,2
1267463164,away,Cape Verde,Total passes,278
1267463164,away,Cape Verde,Goalkeeper saves,7
1267463164,away,Cape Verde,Fouls,1
1267463164,away,Cape Verde,Yellow cards,1
1267463164,away,Cape Verde,Shots outside penalty area,4
1309691486,home,Sweden,Expected Goals,1.33
1309691486,home,Sweden,Big Chances Created,4
1309691486,home,Sweden,Attacks,85
1309691486,home,Sweden,Free Kicks,8
1309691486,home,Sweden,Expected Assists,0.56
1309691486,home,Sweden,Successful Crosses,3
1309691486,home,Sweden,Crosses,12
1309691486,home,Sweden,Passes Own Half,155
1309691486,home,Sweden,Passes Opposition Half,213
1309691486,home,Sweden,Successful Long Passes,22
1309691486,home,Sweden,Long Passes,58
1309691486,home,Sweden,Throw-Ins,18
1309691486,home,Sweden,Key Passes,11
1309691486,home,Sweden,Passes Into Final Third,69
1309691486,home,Sweden,Backward Passes,52
1309691486,home,Sweden,Goal Kicks,6
1309691486,home,Sweden,Interceptions,6
1309691486,home,Sweden,Successful Tackles,9
1309691486,home,Sweden,Tackles,14
1309691486,home,Sweden,Clearances,23
1309691486,home,Sweden,Successful Aerial Duels,15
1309691486,home,Sweden,Aerial Duels,30
1309691486,home,Sweden,Successful Dribbles,5
1309691486,home,Sweden,Dribbles,12
1309691486,home,Sweden,Shots accuracy,0.54
1309691486,home,Sweden,Failed passes,78
1309691486,home,Sweden,Possession,0.49
1309691486,home,Sweden,Shots on target,7
1309691486,home,Sweden,Corners,4
1309691486,home,Sweden,Offsides,3
1309691486,home,Sweden,Successful passes,278
1309691486,home,Sweden,Red cards,0
1309691486,home,Sweden,Shots off target,3
1309691486,home,Sweden,Blocked shots,3
1309691486,home,Sweden,Shots within penalty area,9
1309691486,home,Sweden,Total passes,356
1309691486,home,Sweden,Goalkeeper saves,1
1309691486,home,Sweden,Fouls,10
1309691486,home,Sweden,Yellow cards,0
1309691486,home,Sweden,Shots outside penalty area,4
1309691486,away,Tunisia,Expected Goals,0.28
1309691486,away,Tunisia,Big Chances Created,0
1309691486,away,Tunisia,Attacks,90
1309691486,away,Tunisia,Free Kicks,8
1309691486,away,Tunisia,Expected Assists,0.45
1309691486,away,Tunisia,Successful Crosses,3
1309691486,away,Tunisia,Crosses,13
1309691486,away,Tunisia,Passes Own Half,166
1309691486,away,Tunisia,Passes Opposition Half,218
1309691486,away,Tunisia,Successful Long Passes,24
1309691486,away,Tunisia,Long Passes,53
1309691486,away,Tunisia,Throw-Ins,17
1309691486,away,Tunisia,Key Passes,4
1309691486,away,Tunisia,Passes Into Final Third,66
1309691486,away,Tunisia,Backward Passes,56
1309691486,away,Tunisia,Goal Kicks,10
1309691486,away,Tunisia,Interceptions,6
1309691486,away,Tunisia,Successful Tackles,12
1309691486,away,Tunisia,Tackles,21
1309691486,away,Tunisia,Clearances,13
1309691486,away,Tunisia,Successful Aerial Duels,15
1309691486,away,Tunisia,Aerial Duels,30
1309691486,away,Tunisia,Successful Dribbles,7
1309691486,away,Tunisia,Dribbles,16
1309691486,away,Tunisia,Shots accuracy,0.33
1309691486,away,Tunisia,Failed passes,79
1309691486,away,Tunisia,Possession,0.51
1309691486,away,Tunisia,Shots on target,2
1309691486,away,Tunisia,Corners,2
1309691486,away,Tunisia,Offsides,6
1309691486,away,Tunisia,Successful passes,292
1309691486,away,Tunisia,Red cards,0
1309691486,away,Tunisia,Shots off target,3
1309691486,away,Tunisia,Blocked shots,1
1309691486,away,Tunisia,Shots within penalty area,2
1309691486,away,Tunisia,Total passes,371
1309691486,away,Tunisia,Goalkeeper saves,1
1309691486,away,Tunisia,Fouls,8
1309691486,away,Tunisia,Yellow cards,1
1309691486,away,Tunisia,Shots outside penalty area,4
1267458909,home,Ivory Coast,Expected Goals,1.52
1267458909,home,Ivory Coast,Big Chances Created,2
1267458909,home,Ivory Coast,Attacks,81
1267458909,home,Ivory Coast,Free Kicks,13
1267458909,home,Ivory Coast,Expected Assists,0.96
1267458909,home,Ivory Coast,Successful Crosses,2
1267458909,home,Ivory Coast,Crosses,8
1267458909,home,Ivory Coast,Passes Own Half,230
1267458909,home,Ivory Coast,Passes Opposition Half,248
1267458909,home,Ivory Coast,Successful Long Passes,18
1267458909,home,Ivory Coast,Long Passes,40
1267458909,home,Ivory Coast,Throw-Ins,14
1267458909,home,Ivory Coast,Key Passes,12
1267458909,home,Ivory Coast,Passes Into Final Third,91
1267458909,home,Ivory Coast,Backward Passes,70
1267458909,home,Ivory Coast,Goal Kicks,10
1267458909,home,Ivory Coast,Interceptions,11
1267458909,home,Ivory Coast,Successful Tackles,9
1267458909,home,Ivory Coast,Tackles,14
1267458909,home,Ivory Coast,Clearances,29
1267458909,home,Ivory Coast,Successful Aerial Duels,17
1267458909,home,Ivory Coast,Aerial Duels,28
1267458909,home,Ivory Coast,Successful Dribbles,14
1267458909,home,Ivory Coast,Dribbles,21
